lambda,CH0 - loss [db/um],CH0 - insertion loss [dB] 
1570.7999999999997,-0.11081,-53.88686
1570.8049999999998,0.08299,-90.86008
1570.8099999999997,0.05303,-80.32062
1570.815,0.13428,-118.95188
1570.82,0.0787,-99.03559
1570.8249999999998,0.09241,-92.01093
1570.83,-0.04419,-82.46091
1570.8349999999998,-0.142,-77.86606
1570.8399999999997,0.12719,-106.88768
1570.845,-0.10128,-68.26636
1570.85,-0.18255,-66.03065
1570.8549999999998,0.04523,-84.75902
1570.86,0.00085,-89.10664
1570.8649999999998,0.00488,-95.39796
1570.87,0.0396,-79.98256
1570.875,-0.17713,-59.29151
1570.8799999999999,-0.00369,-86.63778
1570.8849999999998,0.00598,-95.58238
1570.8899999999999,0.0,-110.0
1570.8949999999998,-0.09375,-91.24996
1570.8999999999999,-0.09375,-91.24996
1570.905,0.23635,-123.18585
1570.9099999999999,0.10663,-100.21661
1570.9149999999997,0.05904,-94.8399
1570.9199999999998,-0.02985,-85.52769
1570.9249999999997,-0.04343,-82.85047
1570.93,0.18781,-117.41504
1570.935,-0.1121,-65.1484
1570.9399999999998,-0.11997,-74.33542
1570.945,-0.27167,-48.1402
1570.9499999999998,-0.1434,-77.39007
1570.9549999999997,0.13877,-91.0001
1570.96,0.1703,-109.81013
1570.965,-0.00174,-81.11304
1570.9699999999998,-0.17791,-52.91371
1570.975,0.18409,-96.18513
1570.9799999999998,0.0777,-98.89216
1570.9849999999997,0.13858,-96.75219
1570.99,0.15637,-93.25397
1570.995,-0.09599,-60.22141
1570.9999999999998,0.00759,-81.18063
1571.0049999999999,-0.14528,-47.9664
1571.0099999999998,-0.09485,-68.26459
1571.0149999999999,-0.1129,-53.65148
1571.02,-0.00581,-94.47007
1571.0249999999999,-0.12223,-88.81271
1571.0299999999997,0.0,-102.63144
1571.0349999999999,-0.15259,-47.21606
1571.0399999999997,0.00553,-80.19985
1571.0449999999998,0.12559,-89.96542
1571.05,0.16757,-109.17072
1571.0549999999998,0.01312,-81.10827
1571.06,0.02394,-100.00454
1571.0649999999998,-0.01102,-94.92919
1571.0699999999997,0.14454,-105.72802
1571.075,0.10089,-91.52607
1571.08,-0.12514,-60.91481
1571.0849999999998,0.04905,-78.16972
1571.09,-0.07864,-70.7521
1571.0949999999998,-0.0645,-59.33141
1571.0999999999997,-0.1385,-55.94118
1571.105,0.00628,-60.85703
1571.11,0.18841,-96.12484
1571.1149999999998,0.05534,-102.44057
1571.12,-0.14968,-71.75035
1571.1249999999998,0.00443,-87.60765
1571.1299999999997,0.13375,-91.99029
1571.135,0.24945,-102.38299
1571.1399999999999,-0.05548,-59.86412
1571.1449999999998,-0.10014,-70.41789
1571.1499999999999,0.1139,-103.09976
1571.1549999999997,0.07946,-90.47032
1571.1599999999999,0.0203,-77.27686
1571.165,0.00318,-89.42735
1571.1699999999998,0.1556,-107.20285
1571.175,-0.12075,-73.39213
1571.1799999999998,-0.08805,-69.46446
1571.1849999999997,-0.13497,-72.93434
1571.1899999999998,0.14527,-91.68988
1571.195,0.12599,-81.20391
1571.1999999999998,0.0842,-91.95162
1571.205,0.13965,-96.24459
1571.2099999999998,0.14073,-119.3817
1571.2149999999997,0.02301,-84.10906
1571.2199999999998,0.22487,-122.53907
1571.225,-0.0933,-68.66631
1571.2299999999998,-0.2004,-50.58346
1571.235,-0.14145,-85.48211
1571.2399999999998,-0.10281,-82.75929
1571.2449999999997,0.04899,-100.80706
1571.25,0.04783,-108.08693
1571.2549999999999,0.09333,-98.50035
1571.26,-0.14359,-85.1119
1571.2649999999999,-0.17416,-75.16803
1571.2699999999998,-0.04504,-83.48925
1571.2749999999999,0.066,-90.70789
1571.28,0.04986,-100.88446
1571.2849999999999,-0.0933,-91.34083
1571.29,0.04491,-87.57716
1571.2949999999998,-0.04539,-70.1017
1571.2999999999997,0.09824,-113.9296
1571.3049999999998,-0.0186,-74.34083
1571.31,0.0549,-86.40493
1571.3149999999998,0.1126,-103.74567
1571.32,0.09539,-95.38887
1571.3249999999998,0.08,-113.19997
1571.3299999999997,0.13994,-112.31163
1571.3349999999998,0.03854,-84.95164
1571.34,-0.23249,-59.81082
1571.3449999999998,-0.07607,-86.98139
1571.35,-0.15018,-70.40631
1571.3549999999998,-0.14308,-71.80892
1571.3599999999997,-0.08595,-70.10664
1571.3649999999998,-0.15423,-54.51999
1571.37,0.16083,-99.77585
1571.375,0.24449,-110.10563
1571.3799999999999,-0.05029,-81.51798
1571.3849999999998,-0.01036,-86.67255
1571.3899999999999,0.10821,-89.24144
1571.395,-0.16117,-61.35628
1571.3999999999999,-0.19414,-64.26633
1571.405,0.10527,-89.00222
1571.4099999999999,0.09886,-83.55179
1571.4149999999997,-0.04044,-60.0436
1571.4199999999998,0.22602,-114.59423
1571.425,0.1445,-88.48671
1571.4299999999998,0.09895,-86.97104
1571.435,0.03723,-70.35407
1571.4399999999998,-0.04747,-76.52827
1571.4449999999997,0.0815,-92.04238
1571.4499999999998,0.10566,-109.65863
1571.455,-0.0446,-69.18514
1571.4599999999998,-0.14224,-55.42131
1571.465,-0.14215,-55.99374
1571.4699999999998,0.11723,-89.60475
1571.475,0.08174,-76.29615
1571.4799999999998,0.01224,-96.98088
1571.485,0.0067,-95.5195
1571.49,0.03345,-72.1496
1571.495,0.12806,-81.72784
1571.4999999999998,-0.04023,-62.57344
1571.5049999999999,0.05656,-80.63851
1571.5099999999998,0.13456,-89.89088
1571.5149999999999,0.15665,-91.05014
1571.52,0.05673,-75.57001
1571.5249999999999,0.18472,-109.87511
1571.5299999999997,0.00301,-81.18407
1571.5349999999999,-0.17969,-76.3704
1571.54,-0.21497,-70.63333
1571.5449999999998,0.00994,-74.47085
1571.55,0.01497,-75.57556
1571.5549999999998,-0.17487,-54.31318
1571.5599999999997,-0.00388,-96.71269
1571.5649999999998,-0.13734,-63.88082
1571.57,0.02019,-61.3334
1571.5749999999998,0.02201,-83.80685
1571.58,0.0,-110.0
1571.5849999999998,-0.08914,-84.73299
1571.59,-0.08723,-92.55312
1571.5949999999998,0.0,-110.0
1571.6,-0.16225,-77.23153
1571.605,0.00124,-96.46256
1571.61,0.04515,-92.83475
1571.6149999999998,0.16719,-116.56452
1571.62,-0.17295,-60.62841
1571.6249999999998,-0.19774,-65.7409
1571.6299999999999,-0.21867,-54.95532
1571.635,-0.07404,-66.32825
1571.6399999999999,-0.13008,-64.5437
1571.6449999999998,-0.13994,-71.67611
1571.6499999999999,-0.14134,-70.42411
1571.6549999999997,-0.00581,-86.66071
1571.6599999999999,-0.14412,-55.65032
1571.665,-0.17616,-74.49026
1571.6699999999998,0.0963,-102.36983
1571.6749999999997,-0.15517,-47.45091
1571.6799999999998,-0.01114,-73.20053
1571.6849999999997,0.04693,-87.81831
1571.6899999999998,0.14357,-98.99081
1571.695,0.04665,-100.67042
1571.6999999999998,0.0493,-92.39955
1571.705,-0.13033,-80.25131
1571.7099999999998,0.0456,-100.96232
1571.715,0.22657,-119.46647
1571.72,0.02489,-77.24357
1571.725,0.05898,-88.62817
1571.7299999999998,0.1287,-111.11607
1571.735,0.10304,-93.45835
1571.7399999999998,-0.22613,-68.39917
1571.745,-0.14431,-77.0556
1571.75,-0.06319,-79.30503
1571.7549999999999,-0.28796,-52.32693
1571.7599999999998,-0.10127,-89.74573
1571.7649999999999,-0.1403,-78.26152
1571.7699999999998,0.10398,-96.16639
1571.7749999999999,-0.00126,-79.07499
1571.78,-0.00424,-79.49212
1571.7849999999999,-0.13852,-64.67405
1571.7899999999997,-0.15038,-61.81118
1571.7949999999998,-0.05618,-74.2902
1571.7999999999997,0.09827,-76.98835
1571.8049999999998,0.0926,-106.90251
1571.81,0.11044,-103.27002
1571.8149999999998,0.28885,-113.59843
1571.82,0.04489,-93.08621
1571.8249999999998,0.13893,-111.95815
1571.8299999999997,-0.04163,-89.70984
1571.835,0.12908,-104.00868
1571.84,0.10071,-99.37174
1571.8449999999998,0.1749,-111.55191
1571.85,0.08572,-91.06975
1571.8549999999998,0.13871,-89.73448
1571.86,0.04433,-72.33104
1571.865,0.03524,-78.72237
1571.87,0.05711,-89.10382
1571.8749999999998,0.09015,-97.9276
1571.8799999999999,0.0,-103.344
1571.8849999999998,-0.21034,-71.10015
1571.8899999999999,-0.00058,-95.03415
1571.895,-0.01689,-94.95733
1571.8999999999999,0.08808,-91.2623
1571.9049999999997,0.16854,-102.11518
1571.9099999999999,0.16443,-107.91854
1571.9149999999997,0.09512,-100.03926
1571.9199999999998,-0.04316,-84.24439
1571.925,-0.26767,-48.87498
1571.9299999999998,-0.14783,-62.15032
1571.935,-0.13838,-63.70432
1571.9399999999998,-0.07853,-72.18654
1571.9449999999997,-0.12231,-68.25812
1571.95,0.1365,-89.82169
1571.955,0.10152,-99.35304
1571.9599999999998,0.1197,-99.50841
1571.965,0.05776,-95.98345
1571.9699999999998,0.08181,-91.09374
1571.9749999999997,-0.01101,-86.87491
1571.98,-0.0875,-77.62172
1571.985,-0.0118,-95.42573
1571.9899999999998,0.06907,-96.8128
1571.995,-0.00843,-87.04971
1571.9999999999998,-0.0018,-87.51314
1572.0049999999999,-0.09015,-84.42234
1572.01,0.03091,-85.11364
1572.0149999999999,0.13779,-105.08517
1572.0199999999998,-0.16753,-55.16227
1572.0249999999999,0.13994,-111.50143
1572.0299999999997,-0.03787,-60.61269
1572.0349999999999,0.2856,-114.12409
1572.04,0.05227,-86.36581
1572.0449999999998,0.28003,-120.91657
1572.05,0.10174,-92.44386
1572.0549999999998,0.14285,-89.49559
1572.0599999999997,0.17689,-112.19613
1572.065,0.10269,-92.37725
1572.07,0.14115,-104.10532
1572.0749999999998,0.18458,-102.63249
1572.08,0.10759,-110.57525
1572.0849999999998,0.09388,-91.75052
1572.0899999999997,0.10624,-88.32838
1572.095,0.23211,-115.39227
1572.1,-0.17495,-67.88192
1572.1049999999998,-0.15602,-77.98034
1572.11,0.00234,-80.57692
1572.1149999999998,0.03931,-77.03444
1572.1199999999997,-0.05819,-65.2316
1572.125,0.00157,-87.00692
1572.1299999999999,0.03488,-87.34478
1572.1349999999998,0.00143,-81.14461
1572.1399999999999,0.10241,-84.56978
1572.1449999999998,0.23674,-123.20155
1572.1499999999996,0.25518,-119.75523
1572.155,-0.08682,-69.16203
1572.1599999999999,-0.00077,-79.38267
1572.165,0.0,-110.0
1572.1699999999998,-0.04494,-90.48258
1572.1749999999997,0.06682,-83.26089
1572.1799999999998,0.15729,-86.04605
1572.185,-0.23215,-67.30086
1572.1899999999998,0.18438,-117.55224
1572.195,0.18606,-110.17611
1572.1999999999998,-0.00485,-90.38464
1572.2049999999997,0.09338,-98.60398
1572.21,-0.14022,-65.76501
1572.215,0.08943,-75.59372
1572.2199999999998,0.18,-109.27914
1572.225,0.04114,-100.44992
1572.2299999999998,0.13223,-104.08556
1572.2349999999997,0.19573,-103.64625
1572.24,0.10516,-89.06198
1572.245,0.0562,-93.54109
1572.2499999999998,0.0503,-92.85797
1572.2549999999999,0.23219,-107.29479
1572.2599999999998,0.18823,-110.15846
1572.2649999999999,0.14675,-119.7831
1572.27,0.09299,-113.71957
1572.2749999999999,0.00048,-72.67992
1572.28,-0.19049,-50.03963
1572.2849999999999,-0.05942,-64.58966
1572.2899999999997,-0.09308,-77.55058
1572.2949999999998,-0.06046,-82.06062
1572.3,0.03692,-87.11006
1572.3049999999998,0.13555,-96.84852
1572.31,0.17499,-95.05819
1572.3149999999998,-0.00159,-74.16746
1572.3199999999997,0.11171,-94.95447
1572.3249999999998,0.00434,-81.03299
1572.33,0.0885,-98.59107
1572.3349999999998,-0.14098,-73.14363
1572.34,0.09586,-83.48412
1572.3449999999998,-0.03553,-69.26029
1572.3499999999997,-0.04351,-82.92752
1572.3549999999998,0.05078,-93.23777
1572.36,0.08178,-113.2714
1572.3649999999998,0.0,-102.60481
1572.37,-0.27892,-55.53271
1572.3749999999998,-0.0886,-57.99689
1572.3799999999999,-0.08627,-53.82733
1572.385,-0.14199,-46.691
1572.3899999999999,0.03541,-108.58343
1572.395,0.12697,-88.90061
1572.3999999999999,0.09565,-76.82568
1572.4049999999997,-0.0013,-89.04146
1572.4099999999999,-0.22369,-54.8285
1572.415,-0.14794,-76.84952
1572.4199999999998,-0.08917,-61.73311
1572.425,0.03622,-92.54306
1572.4299999999998,-0.16483,-69.76347
1572.4349999999997,0.0,-103.37121
1572.4399999999998,0.14139,-106.93193
1572.445,0.13109,-118.73912
1572.4499999999998,-0.03412,-91.50591
1572.455,-0.2793,-47.49482
1572.4599999999998,-0.27301,-56.37303
1572.4649999999997,-0.05136,-82.29232
1572.4699999999998,0.04219,-84.36164
1572.475,-0.05919,-67.56556
1572.48,-0.0964,-53.81841
1572.485,-0.1104,-52.07013
1572.4899999999998,-0.15414,-65.18858
1572.495,-0.05654,-75.08501
1572.4999999999998,0.09958,-92.12834
1572.5049999999999,-0.10215,-82.77715
1572.51,-0.2506,-51.73291
1572.5149999999999,-0.0842,-70.48008
1572.5199999999998,0.01907,-98.1261
1572.5249999999999,-0.06336,-66.03236
1572.53,-0.02572,-86.6839
1572.5349999999999,0.09595,-92.76627
1572.54,-0.06993,-89.26196
1572.5449999999998,-0.14081,-70.11593
1572.5499999999997,0.06532,-90.7756
1572.5549999999998,-0.13084,-58.23213
1572.56,0.05548,-80.72293
1572.5649999999998,0.09183,-98.86317
1572.57,-0.09057,-83.829
1572.5749999999998,-0.07323,-73.98414
1572.5799999999997,-0.22785,-68.01799
1572.5849999999998,-0.03788,-83.09437
1572.59,-0.22821,-53.24874
1572.595,-0.2302,-52.40796
1572.6,-0.28514,-46.64651
1572.6049999999998,0.08745,-90.7401
1572.61,0.15268,-105.52574
1572.6149999999998,-0.03942,-74.30813
1572.62,-0.07549,-80.19155
1572.625,-0.0645,-89.86156
1572.6299999999999,-0.03614,-84.30469
1572.6349999999998,-0.09124,-75.76918
1572.6399999999999,-0.00983,-79.62989
1572.6449999999998,0.05085,-85.80705
1572.6499999999999,0.04788,-96.09522
1572.655,-0.04532,-97.30902
1572.6599999999999,-0.18125,-66.20723
1572.6649999999997,-0.21047,-64.87276
1572.6699999999998,-0.1567,-68.63428
1572.675,-0.17878,-52.13109
1572.6799999999998,-0.13814,-79.42263
1572.685,0.0218,-84.36593
1572.6899999999998,-0.28627,-53.01955
1572.6949999999997,-0.04145,-98.39267
1572.6999999999998,0.10034,-84.48255
1572.705,-0.00496,-94.08089
1572.71,-0.05193,-66.79302
1572.715,-0.04625,-82.14808
1572.7199999999998,-0.03058,-78.27403
1572.725,-0.12209,-61.50847
1572.7299999999998,-0.00077,-88.32682
1572.735,-0.09109,-77.76932
1572.74,-0.04007,-84.5332
1572.745,0.06007,-104.09802
1572.7499999999998,0.05487,-81.49459
1572.7549999999999,0.03768,-86.60433
1572.7599999999998,0.1456,-104.74904
1572.7649999999999,0.2206,-115.3873
1572.77,0.09293,-106.99049
1572.7749999999999,-0.10459,-76.8161
1572.7799999999997,-0.00771,-79.06742
1572.7849999999999,0.00313,-95.94804
1572.7899999999997,-0.08324,-71.50343
1572.7949999999998,-0.09888,-62.04808
1572.8,-0.00822,-93.64712
1572.8049999999998,0.07028,-89.92107
1572.8099999999997,-0.00833,-71.33255
1572.8149999999998,-0.01022,-77.9746
1572.8199999999997,-0.03201,-79.29001
1572.825,-0.09991,-82.97026
1572.83,-0.14838,-84.28004
1572.8349999999998,-0.13205,-67.43489
1572.84,0.0522,-87.10994
1572.8449999999998,0.04844,-86.88876
1572.85,-0.26341,-52.06214
1572.855,-0.04737,-75.45332
1572.86,-0.17993,-51.14696
1572.8649999999998,-0.19128,-57.45362
1572.87,0.11392,-102.57272
1572.8749999999998,0.23614,-123.25456
1572.8799999999999,0.0003,-91.07403
1572.885,-0.09467,-76.96068
1572.8899999999999,0.04857,-108.05739
1572.8949999999998,0.096,-98.63508
1572.8999999999999,0.1324,-80.67793
1572.9049999999997,-0.14924,-65.50992
1572.9099999999999,0.01932,-76.26605
1572.915,-0.06896,-57.43409
1572.9199999999998,-0.17859,-60.04803
1572.9249999999997,-0.22006,-69.52047
1572.9299999999998,-0.21942,-69.47943
1572.9349999999997,0.0,-87.6366
1572.94,0.12437,-106.93737
1572.945,-0.14256,-71.52952
1572.9499999999998,-0.18149,-58.92527
1572.955,-0.227,-68.0894
1572.9599999999998,-0.14815,-62.61181
1572.9649999999997,-0.22782,-53.52648
1572.97,-0.17822,-74.77019
1572.975,0.0,-103.02125
1572.9799999999998,0.04076,-91.85516
1572.985,-0.16285,-61.88764
1572.9899999999998,0.22107,-122.4447
1572.995,0.08522,-113.40866
1573.0,-0.17047,-68.15689
1573.0049999999999,-0.0418,-90.44549
1573.0099999999998,0.13962,-104.25143
1573.0149999999999,-0.03836,-77.64556
1573.0199999999998,-0.09521,-63.9627
1573.0249999999999,0.01325,-77.58351
1573.03,-0.13723,-71.29006
1573.0349999999999,0.0933,-106.66647
1573.0399999999997,-0.23933,-58.39007
1573.0449999999998,-0.19253,-65.25625
1573.0499999999997,-0.13049,-63.43423
1573.055,0.00222,-87.67467
1573.06,0.17556,-108.96913
1573.0649999999998,0.07088,-88.51458
1573.07,-0.00156,-88.37595
1573.0749999999998,0.01844,-91.34999
1573.0799999999997,-0.26688,-49.9707
1573.085,-0.01579,-87.48256
1573.09,0.03627,-78.45354
1573.0949999999998,-0.11938,-56.08549
1573.1,0.08928,-90.42679
1573.1049999999998,-0.15228,-61.34501
1573.1099999999997,0.12612,-104.12843
1573.115,-0.08933,-72.23417
1573.12,0.1492,-91.31561
1573.1249999999998,0.14044,-105.64622
1573.1299999999999,0.04799,-101.33386
1573.1349999999998,-0.23449,-44.95933
1573.1399999999999,-0.13994,-85.74309
1573.145,-0.19473,-50.27455
1573.1499999999999,-0.02103,-60.19907
1573.1549999999997,0.00112,-75.17824
1573.1599999999999,0.14996,-105.38522
1573.1649999999997,0.04964,-86.25897
1573.1699999999998,0.09611,-92.1067
1573.175,0.05926,-101.83926
1573.1799999999998,0.02721,-79.85745
1573.185,0.13642,-104.09351
1573.1899999999998,-0.03115,-62.67437
1573.1949999999997,-0.03558,-62.48438
1573.2,-0.037,-67.64261
1573.205,-0.08189,-79.64575
1573.2099999999998,-0.04145,-98.39265
1573.215,0.08981,-100.15489
1573.2199999999998,0.1234,-104.29893
1573.2249999999997,0.00854,-82.27903
1573.23,0.13643,-119.09502
1573.235,-0.04239,-98.1299
1573.2399999999998,0.0,-110.0
1573.245,-0.08538,-77.94299
1573.2499999999998,-0.08627,-70.28254
1573.2549999999997,-0.06228,-73.29759
1573.26,-0.22674,-53.10041
1573.2649999999999,0.13501,-103.93658
1573.27,0.24168,-123.62413
1573.2749999999999,-0.08792,-86.69868
1573.2799999999997,0.00689,-98.02525
1573.2849999999999,-0.09282,-76.87408
1573.29,-0.10034,-62.45306
1573.2949999999998,0.00262,-81.75751
1573.3,0.01015,-96.88592
1573.3049999999998,0.09675,-113.86998
1573.3099999999997,0.08958,-107.04561
1573.3149999999998,-0.04309,-91.01227
1573.32,-0.01979,-87.11023
1573.3249999999998,0.04723,-93.22992
1573.33,-0.13091,-71.23942
1573.3349999999998,0.12571,-98.2965
1573.3399999999997,0.02519,-85.02341
1573.3449999999998,0.03636,-91.77559
1573.35,-0.13121,-72.17196
1573.3549999999998,0.0482,-100.6343
1573.36,-0.0933,-85.96388
1573.3649999999998,-0.04753,-69.54705
1573.3699999999997,0.04073,-86.67798
1573.375,0.05211,-87.54946
1573.3799999999999,0.17487,-102.48297
1573.385,0.00021,-88.69649
1573.3899999999999,-0.17238,-75.53368
1573.3949999999998,0.08825,-113.52982
1573.3999999999999,0.00259,-81.76741
1573.405,-0.05261,-58.30907
1573.4099999999999,-0.0693,-80.63859
1573.415,0.10624,-109.87621
1573.4199999999998,-0.09109,-83.78874
1573.4249999999997,-0.13809,-56.03008
1573.4299999999998,-0.1287,-80.04039
1573.435,-0.04843,-67.50369
1573.4399999999998,-0.11212,-77.69501
1573.445,0.13695,-119.13011
1573.4499999999998,0.06366,-104.46199
1573.4549999999997,0.05637,-94.5127
1573.4599999999998,-0.09152,-54.58235
1573.465,0.04084,-85.4213
1573.4699999999998,0.04814,-80.29038
